Utah,"('Juan Diego Catholic High School', 9.314571917162914)","('Grantsville High School', -4.497499305169485)","('Herriman High School', -4.85238085891864)","('Mountain Crest High School', 0.0)","('Davis High School', -1.6421530582338137)","('Ridgeline High School', 2.378884383296277)","('Park City High School', -6.680194607943694)","('Weber High School', -11.376385315957915)","('Timpview High School', -3.09253132562954)","('Utah Military Academy', 10.215852209367377)","('Highland High School', -7.899831221825776)","('East High School', -15.0969930780934)","('Judge Memorial Catholic High School', -8.64884920625817)","('Alta High School', -9.285405214636569)","('Bingham High School', -8.78372073781948)","('Taylorsville High School', -8.293267913369665)","('Granger High School', -6.694946429382963)","('Hunter High School', -9.29642287446465)"
Arizona,"('La Joya Community High School', -12.957462457338371)","('Agua Fria High School', -6.328269905748332)","('Verrado High School', -0.6689544080129828)","('Chandler High School', -15.061072253856874)","('Perry High School', -9.729255935200367)","('Deer Valley High School', -4.2)","('Mountain Ridge High School', -14.329137920628272)","('Independence High School', -10.868256529913157)","('Greenway High School', -10.73390267641116)","(""Sandra Day O'Connor High School"", -10.569839166231432)","('Horizon Honors', -7.826186810957172)","('Pinnacle High School', 0.0)","('Desert Mountain High School', -9.907440053871264)","('Desert Vista High School', 8.159861109929098)","('Thunderbird High School', -7.1393276994406145)","('Sunnyslope High School', -12.498651779143872)","('Sierra Linda High School', -8.558329276208061)","('North Canyon High School', -13.96424004376894)","('Paradise Valley High School', -6.34428877022476)","('Brophy College Preparatory', -7.685143367005496)","('Sahuaro High School', 2.308814630930772)","('Combs High School', -10.327955589886445)","('Imagine Prep Surprise', -11.572660480124496)","('McClintock High School', -8.292767933567175)"
Arkansas,"('Bryant High School', -11.227377253838048)","('Bryant Junior High', -12.196310917650468)","('Clinton High School', 2.8770644761631603)","('Conway High School', -9.974940824107401)","('El Dorado High School', -6.6385239323211005)","('Southside High School', 4.441203183179724)","('Little Rock Central High School', -9.854908968084423)","('Little Rock Christian Academy', 2.971531591620725)","('Buffalo Island Central High School', -9.313952216022635)","('Rogers Heritage High School', -12.061019103632239)","('Rogers High School', -12.157291509300304)","('Sylvan Hills High School', -10.609699066689604)","('Har-Ber High School', -10.159921259537398)"
Wyoming,"('Star Valley High School', -1.5491933384829668)","('Natrona County High School', -2.3071851785836053)","('Cheyenne East High School', -8.0)","('Cheyenne Central High School', 19.784779503446583)","('Triumph High School', -3.5355339059327378)","('Powell High School', 1.355939315961975)","('Sheridan High School', 10.42607804729448)"
Colorado,"('Doherty High School', -9.40423018936401)","('Coronado High School', -11.077529808881883)","('Cheyenne Mountain High School', -8.382272961434744)","('Early College High School and Career Pathways', -7.76739982233437)","('Palmer High School', -3.010398644698074)","('Pine Creek High School', -1.6272676485446393)","('Harrison High School', -4.847679857416329)","('Ralston Valley High School', -7.14124417878654)","('Arvada West High School', -12.354936035627398)","('Arvada High School', -9.273618495495704)","('Aspen High School', -8.631338250816034)","('Smoky Hill High School', -5.69184880835242)","('Regis Jesuit High School', -10.232770071360607)","('Cherokee Trail High School', -4.003357965508456)","('Rangeview High School', -12.509127102622518)","('Grandview High School', -6.688739101596858)","('Overland High School', -7.894776754285076)","('Fairview High School', -12.213858249272969)","('Boulder High School', -8.253920280690867)","('Broomfield High School', -13.119285505465344)","('Holy Family', 8.621678104251709)","('Legacy High School - CO', -14.138347044221865)","('Castle View High School', -14.089002803605373)","('Arapahoe High School', -12.813388180597148)","('Eaglecrest High School', -12.749335494666205)","('Delta High School', -6.926802165162083)","('Montview High School', -10.478549517943788)","('McAuliffe International School', -2.8769558564566124)","('George Washington High School', -7.023769168568492)","('Durango High School - CO', -11.329607230614839)","('Eaton High School', 8.60585072300622)","('Englewood High School', -4.334935601213318)","('Erie High School', -3.466602563509889)","('Rocky Mountain High School', -9.346122190513025)","('Fort Collins High School', -14.830711378757258)","('Frederick High School', -3.9890639978505447)","('Fruita Monument High School', -9.793594845612105)","('Grand Junction High School', -7.696152885095854)","('Greeley West High School', -5.115243326149234)","('Cherry Creek High School', -11.565770999960591)","('Gunnison High School', -2.264950330581225)","('Eagle Valley High School', -7.064312856112211)","('Rock Canyon High School', -5.5113519212621505)","('Mountain Vista High School', -9.743256777463014)","('Highlands Ranch High School', -7.025773978715797)","('Valor Christian High School', -4.090767042988393)","('Centaurus High School', -12.268593525615485)","('Dakota Ridge High School', -9.064484433699498)","('Chatfield Senior High School', -6.27162924074226)","('Mead High School', -5.789617143358157)","('Silver Creek High School', -6.74205705503397)","('Monarch High School', -9.453835200594519)","('Manitou Springs High School', -10.882401695704246)","('Palisade High School', -10.554728121286958)","('Lutheran High School', -2.1213203435596424)","('Salida High School', -11.89815758200209)","('Horizon High School', -11.256744010338235)","('Wheat Ridge High School', -14.48307789989909)","('Windsor High School', 10.827049459571153)"
New Mexico,"('Albuquerque Academy', -17.298285975044422)","('Crownpoint High School', -1.927248223318863)","('Santa Fe High School - NM', -8.076571054599842)"
Alabama,"('Brookwood High School', -4.527692569068709)","('Daphne High School', 1.5867757065373616)","('Fairhope High School', -3.9347306468369463)","('Sparkman High School', -14.337662690570294)","('Homewood High School', -17.69180601295413)","('Bob Jones High School', -6.625740319587593)","('Montevallo High School', -3.9995394471705965)","('Springville High School', -4.444097208657794)"
Alaska,"('West Anchorage High School', -8.184261900571295)","('Igaramkin', -4.9216076867444665)","('Galena City Schools', -0.7791937224739796)","('Seward High School', -6.3)"
Connecticut,"('Danbury High School', -13.30308714771028)","('ACE - Alternative Center for Excellence', -11.485329773236813)","('University High School - CT', -20.784609690826528)","('Greater Hartford Academy of the Arts Full Day', 5.150889890753507)","('The Hotchkiss School', -8.514693182963201)","('Xavier High School', 6.322537683448055)","('Naugatuck High School', -10.937349998971415)","('Mauro Sheridan Interdistrict Magnet School', -2.0)","('Norwalk High School', -15.369714538663365)","('Brien McMahon High School', -0.5)","('The Norwich Free Academy', -13.251310207757657)","('Stamford High School', -2.796151200929867)","('Edwin O. Smith High School', -11.296997072547326)","('West Haven High School', -15.521189816935209)"
Delaware,"('Archmere Academy', -6.833159515591396)","('Wilmington Friends School', -13.112279550101118)","('Salesianum School', -7.931282247861193)","('Padua Academy', 3.8753064394961076)","('Odyssey Charter School', -8.48528137423857)","('Ursuline Academy - DE', -6.229767250869008)"
District of Columbia,"('Woodrow Wilson Senior High School', -12.19379965392248)","('Benjamin Banneker Academic High School', -6.771447408050957)","('Sidwell Friends School', -12.195379154715638)","('Washington International School', -14.087502059829992)","('Gonzaga College High School', -6.103277807866851)"
